ind,name,michelin_award,city,country,lat,lon,image,chef,cuisine1,url,url2,Hotel_Name,h_lat,h_lon
1855,Pea Porridge,ONE_STAR,Bury St Edmunds,United Kingdom,52.249572,0.7144697,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/6b3e621e25684d639bdee9093c78c82d,Justin Sharp,Mediterranean Cuisine,https://guide.michelin.com/gb/en/suffolk/bury-st-edmunds/restaurant/pea-porridge,https://guide.michelin.com/en/suffolk/bury-st-edmunds/restaurant/pea-porridge,The Packhorse Inn,52.2527452,0.4846094
1856,Pearl Dragon,ONE_STAR,Macau,Macau,22.1415956,113.5610548,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/47989393-e32b-4a5e-a4a9-3183efb90d0b.jpg,,Cantonese,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/pearl-dragon,https://guide.michelin.com/en/macau-region/macau/restaurant/pearl-dragon,Sofitel Macau At Ponte 16,22.196962,113.535845
1857,Pedro Lemos,ONE_STAR,Porto,Portugal,41.1501698,-8.6721346,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4e36aa77-70cb-4d9a-952b-5d7a6d595b8c.jpg,Pedro Lemos,Modern Cuisine,https://guide.michelin.com/en/porto-region/porto/restaurant/pedro-lemos,https://guide.michelin.com/en/porto-region/porto/restaurant/pedro-lemos,The Yeatman Hotel,41.133346,-8.613011
1858,Peel's,ONE_STAR,Hampton in Arden,United Kingdom,52.4259196,-1.7052592,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/77dbf75d60d1408ba3ff354d7b2c71a8,,Creative British,https://guide.michelin.com/gb/en/west-midlands/hampton-in-arden/restaurant/peel-s,https://guide.michelin.com/en/west-midlands/hampton-in-arden/restaurant/peel-s,Station Approach Bed & Breakfast,52.414988,-1.7859476
1859,Pelagos,ONE_STAR,Athens,Greece,37.8058168,23.7722339,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/eb39321f926344a283b2100ace271993,,Seafood,https://guide.michelin.com/gr/en/attica/athens/restaurant/pelagos,https://guide.michelin.com/en/attica/athens/restaurant/pelagos,Astir,37.8105287,23.7734046
1860,Pelegrini,ONE_STAR,Sibenik,Croatia,43.7360494,15.8890466,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/6db9c49b93de4b7094230ade5bdcf12a,"Rudolf ""Rudi"" Štefan",Modern Cuisine,https://guide.michelin.com/hr/en/sibenik-knin/sibenik/restaurant/pelegrini,https://guide.michelin.com/en/sibenik-knin/sibenik/restaurant/pelegrini,D-Resort Sibenik,43.723332,15.895511
1861,Pensons,ONE_STAR,Tenbury Wells,United Kingdom,52.2576124,-2.5323665,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/a87309445ada4fe0a3c0d14ca93b2275,Chris Simpson,Modern Cuisine,https://guide.michelin.com/gb/en/worcestershire/tenbury-wells/restaurant/pensons,https://guide.michelin.com/en/worcestershire/tenbury-wells/restaurant/pensons,"The Clive Arms, Bromfield Ludlow",52.38832,-2.761615
1862,Pepe Vieira,ONE_STAR,Serpe,Spain,42.40942,-8.75447,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/c4187e86d4bc4aa6830432c2f9b8483c,Xosé Torres Cannas,Creative,https://guide.michelin.com/en/galicia/serpe/restaurant/pepe-vieira,https://guide.michelin.com/en/galicia/serpe/restaurant/pepe-vieira,Gran Talaso Hotel Sanxenxo,42.3995188,-8.8166396
1863,Per Me Giulio Terrinoni,ONE_STAR,Rome,Italy,41.8973035,12.46747,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/29362a53c0e7442ab47b5bdaa8a3228f,Giulio Terrinoni,Creative,https://guide.michelin.com/en/lazio/roma/restaurant/per-me-giulio-terrinoni,https://guide.michelin.com/en/lazio/roma/restaurant/per-me-giulio-terrinoni,Fendi Private Suites,41.9044318,12.4782449
1864,Per Se,THREE_STARS,New York,United States,40.7680545,-73.9825882,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/23846469-cd5d-42ad-9fc1-0a9e78d51e9f.jpg,,Contemporary,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/per-se,https://guide.michelin.com/en/new-york-state/new-york/restaurant/per-se,Four Seasons Hotel New York Downtown,40.7126317,-74.0091904
1865,Perceel,ONE_STAR,Capelle aan den IJssel,Netherlands,51.9219398,4.5849566,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/9277cdaae4d94505b5d030e67fe040e5,Jos Grootscholten,Creative,https://guide.michelin.com/en/zuid-holland/capelle-aan-den-ijssel/restaurant/perceel,https://guide.michelin.com/en/zuid-holland/capelle-aan-den-ijssel/restaurant/perceel,Hilton Rotterdam,51.923637,4.4771757
1866,Pertinence,ONE_STAR,Paris,France,48.8571707,2.3033772,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/4767af59-2b50-4622-a365-2a95b479debe.jpeg,Ryunosuke Naito,Modern Cuisine,https://guide.michelin.com/en/ile-de-france/paris/restaurant/pertinence,https://guide.michelin.com/en/ile-de-france/paris/restaurant/pertinence,Hôtel d'Aubusson,48.8547358,2.3395366
1867,Peter Brunel Ristorante Gourmet,ONE_STAR,Arco,Italy,45.8869889,10.8788696,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/5ebb889ef2bf4cc5a094cf90e0cf5045,Peter Brunel,Modern Cuisine,https://guide.michelin.com/en/trentino-alto-adige/arco/restaurant/peter-brunel-ristorante-gourmet,https://guide.michelin.com/en/trentino-alto-adige/arco/restaurant/peter-brunel-ristorante-gourmet,EALA - My lakeside dream,45.824314,10.812286
1868,Peter Luger,ONE_STAR,New York,United States,40.709889,-73.9625494,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7863d6fb-ca02-41e8-ad80-30ab421efc60.jpg,,Steakhouse,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/peter-luger,https://guide.michelin.com/en/new-york-state/new-york/restaurant/peter-luger,Four Seasons Hotel New York Downtown,40.7126317,-74.0091904
1869,Petit Amour,ONE_STAR,Hamburg,Germany,53.5513517,9.930977,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/86d612cec3b248a5932e271956aac7e0,Boris Kasprik,Creative French,https://guide.michelin.com/en/hamburg-region/hamburg/restaurant/petit-amour,https://guide.michelin.com/en/hamburg-region/hamburg/restaurant/petit-amour,Stadthaushotel Hamburg,53.558122,9.949238
1870,Petit Royal,ONE_STAR,Courmayeur,Italy,45.7891036,6.9731865,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/da9098ba58a24efc8904822d020a9753,Paolo Griffa,Modern Cuisine,https://guide.michelin.com/en/valle-d-aosta/courmayeur/restaurant/petit-royal,https://guide.michelin.com/en/valle-d-aosta/courmayeur/restaurant/petit-royal,Grand Hotel Royal e Golf,45.7889557,6.9728295
1871,Petrus,ONE_STAR,Hong Kong,Hong Kong,22.27746,114.16434,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f41bde13-b798-4a87-9d69-d1ce04994cb1.jpg,Uwe OPOCENSKY,French,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/petrus,https://guide.michelin.com/en/hong-kong-region/hong-kong/restaurant/petrus,ASHOKA GUEST HOUSE,22.296518,114.17297
1872,Pfefferschiff,ONE_STAR,Salzburg,Austria,47.8379197,13.0790652,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/5cfa3252e0d74f48974597003f5712f0,Jürgen Vigné,Classic Cuisine,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/pfefferschiff,https://guide.michelin.com/en/salzburg-region/salzburg/restaurant/pfefferschiff,Hotel Schloss Mönchstein,47.804082,13.035739
1873,Phenakite,ONE_STAR,Los Angeles,United States,34.0967156,-118.3108658,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/6f2df70e-8178-4708-9a0b-eabd690cd54f.jpg,Minh Phan,Asian,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/phenakite,https://guide.michelin.com/en/california/us-los-angeles/restaurant/phenakite,Four Seasons Hotel Los Angeles At Beverly Hills,34.0730472,-118.3893444
1874,Philippe Meyers,ONE_STAR,Braine-l'Alleud,Belgium,50.6823016,4.3700555,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/02e39b7763714ff9b2228cece82b6e30,Philippe Meyers,Modern French,https://guide.michelin.com/en/brabant-wallon/braine-l-alleud/restaurant/philippe-meyers,https://guide.michelin.com/en/brabant-wallon/braine-l-alleud/restaurant/philippe-meyers,Residence Archimede,50.8450756,4.3835497
1875,Phénix,ONE_STAR,Shanghai,China Mainland,31.223997,121.44368,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1863d4cc-99af-4325-8480-9e0e3c4d349f.jpg,,French,https://guide.michelin.com/en/shanghai-municipality/shanghai/restaurant/phenix,,Shanghai Jianyeli Capella Hotel,31.203096,121.451454
1876,Piano 35,ONE_STAR,Turin,Italy,45.06945,7.663038,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/bade8b0853574b02a5580a9fe9893f2b,Cristian Balzo,Modern Cuisine,https://guide.michelin.com/en/piemonte/torino/restaurant/piano-35,https://guide.michelin.com/en/piemonte/torino/restaurant/piano-35,Grand Hotel Sitea,45.0652908,7.6841559
1877,Piazzetta Milù,ONE_STAR,Castellammare di Stabia,Italy,40.7018717,14.4829218,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/ba48cd71e1c14d7ca261b9aec81a414b,Maicol Izzo,Creative,https://guide.michelin.com/en/campania/castellammare-di-stabia/restaurant/piazzetta-milu,https://guide.michelin.com/en/campania/castellammare-di-stabia/restaurant/piazzetta-milu,Grand Hotel Angiolieri,40.6586391,14.4212511
1878,Picchi,ONE_STAR,São Paulo,Brazil,-23.5653892,-46.6666262,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/a14fdf99-640d-494f-90f6-856178b05631.jpg,Pier Paolo Picchi,Italian,https://guide.michelin.com/en/sao-paulo-region/sao-paulo/restaurant/picchi,https://guide.michelin.com/en/sao-paulo-region/sao-paulo/restaurant/picchi,Fasano Hotel,-23.564453,-46.669542
