name,blurb,michelin_award,city,country,lat,lon,image,chef,cuisine1,cuisine2,url,url2
Acquarello,"The Latin flair of this friendly, elegant restaurant is the",ONE_STAR,Munich,Germany,48.1421393,11.6138327,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/5165cfcf-bf38-4196-a5a8-4c9f28fc163d.jpg,Mario Gamba,Mediterranean Cuisine,Italian,https://guide.michelin.com/en/bayern/mnchen/restaurant/acquarello,https://guide.michelin.com/en/bayern/mnchen/restaurant/acquarello
Acquerello,"With its air of old-world sophistication, this is the",TWO_STARS,San Francisco,United States,37.79167,-122.42131,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7abd367c-9353-4577-b6bd-08e8fce7db0e.jpg,Suzette Gresham,Italian,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/acquerello,https://guide.michelin.com/en/california/san-francisco/restaurant/acquerello
Acquerello,"Although there is a menu at this restaurant, the best",ONE_STAR,Fagnano Olona,Italy,45.6691392,8.8704486,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/b44d154a1c604d219d5bf597c9607310,Silvio Salmoiraghi,Creative,,https://guide.michelin.com/en/lombardia/fagnano-olona/restaurant/acquerello197794,https://guide.michelin.com/en/lombardia/fagnano-olona/restaurant/acquerello197794
Acquolina,Located on the ground floor of the centrally located luxury,ONE_STAR,Rome,Italy,41.9086474,12.4753719,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/a8ae0e4282bf45c8a8dbb4ce8d944219,Daniele Lippi,Seafood,Creative,https://guide.michelin.com/en/lazio/roma/restaurant/acquolina,https://guide.michelin.com/en/lazio/roma/restaurant/acquolina
Adam's,Adam Stokes’ elegant restaurant feels like it’s been part,ONE_STAR,Birmingham,United Kingdom,52.4799361,-1.9013634,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/e680b84df0db4f679d0442712a8ce72e,Adam Stokes,Modern Cuisine,,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/adam-s,https://guide.michelin.com/en/west-midlands/birmingham/restaurant/adam-s
Addison,Chef William Bradley's standard-setting dining room is exceedingly,TWO_STARS,San Diego,United States,32.9412972,-117.1988908,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/a004545cb909418aa9f0f9fc3554816f,William Bradley,Contemporary,French,https://guide.michelin.com/us/en/california/us-san-diego/restaurant/addison,https://guide.michelin.com/en/california/us-san-diego/restaurant/addison
Adega,"Adega is Portuguese for “wine cellar,” and following suit, this",ONE_STAR,San Jose,United States,37.35131,-121.85845,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b211586a-0d1d-41f6-a245-2544d82ee6b3.jpg,David Costa,Portuguese,Californian,https://guide.michelin.com/us/en/california/san-jose/restaurant/adega,https://guide.michelin.com/en/california/san-jose/restaurant/adega
Adelboden,"If you are looking for great classic cuisine, try Ruth",TWO_STARS,Steinen,Switzerland,47.0611802,8.6212395,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/12f01417-d5c6-4ebd-9d71-8c9f07f17cee.jpg,Franz Wiget,Classic French,Classic Cuisine,https://guide.michelin.com/en/schwyz/steinen/restaurant/adelboden,https://guide.michelin.com/en/schwyz/steinen/restaurant/adelboden
Adler,"At Adler, Daniel Fehrenbacher serves his signature modern, aromatic cuisine",ONE_STAR,Lahr,Deutschland,48.3299999,7.9249354,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/e86fd668-1ec5-4469-a4a6-de687d747ccd.jpg,Daniel Fehrenbacher,Modern French,,https://guide.michelin.com/en/baden-wurttemberg/lahr/restaurant/adler82171,https://guide.michelin.com/en/baden-wurttemberg/lahr/restaurant/adler82171
Admiral,A truly charming restaurant and a classic in the region,ONE_STAR,Weisenheim am Berg,Germany,49.5125753,8.1545647,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1a18b9a4-de37-48e4-933d-1e0ca638d884.jpg,Holger Stehr,Contemporary,Classic Cuisine,https://guide.michelin.com/en/rheinland-pfalz/weisenheim-am-berg/restaurant/admiral,https://guide.michelin.com/en/rheinland-pfalz/weisenheim-am-berg/restaurant/admiral
Adrián Quetglas,"An intimate, bistro-style restaurant with a welcoming feel in",ONE_STAR,Palma,Spain,39.5734906,2.6432285,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/e12bf012edd6404d81f372399c300854,Adrián Quetglas García,Modern Cuisine,,https://guide.michelin.com/en/islas-baleares/palma/restaurant/adrian-quetglas,https://guide.michelin.com/en/islas-baleares/palma/restaurant/adrian-quetglas
After Seven,"Accessible via a glazed lift, the interior at After Seven",ONE_STAR,Zermatt,Switzerland,46.021962,7.7478621,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/12df9f29a761497290dd9c5c0c8ff7e8,Florian Neubauer,Creative,,https://guide.michelin.com/en/wallis/zermatt/restaurant/after-seven,https://guide.michelin.com/en/wallis/zermatt/restaurant/after-seven
Agapé,"Soft hues, a sculpture by Nathalie Decoster, and paintings by",ONE_STAR,Paris,France,48.885054,2.3070328,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/9cfe5d08-3c51-49e2-a4ce-260d6f68a213.jpg,Benoît Dumas,Modern Cuisine,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/agape,https://guide.michelin.com/en/ile-de-france/paris/restaurant/agape
Agata's,It is a real pleasure to sit in the chic,ONE_STAR,Düsseldorf,Germany,51.2123205,6.7759356,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/f6c1c267-be79-40cf-a458-f8ebf9bf4dcf.jpg,Philipp Lange,Modern Cuisine,International,https://guide.michelin.com/en/nordrhein-westfalen/dusseldorf/restaurant/agata-s,https://guide.michelin.com/en/nordrhein-westfalen/dusseldorf/restaurant/agata-s
Agli Amici,Made from top-quality ingredients such as vegetables and fish,TWO_STARS,Godia,Italy,46.1022873,13.2661148,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/79b8f0a5-6cdd-44ba-9394-463ab8a45911.jpg,Emanuele Scarello,Modern Cuisine,,https://guide.michelin.com/en/friuli-venezia-giulia/godia/restaurant/agli-amici,https://guide.michelin.com/en/friuli-venezia-giulia/godia/restaurant/agli-amici
Agli Amici Rovinj,Chef Scarello’s latest venture is this new restaurant in,ONE_STAR,Rovinj,Croatia,45.0747789,13.6360524,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1cae80fe-ab21-4d11-ad13-5d86471950d3.jpg,Lorenzo Lai,Italian Contemporary,Modern Cuisine,https://guide.michelin.com/hr/en/istria/rovinj/restaurant/agli-amici-rovinj,https://guide.michelin.com/en/istria/rovinj/restaurant/agli-amici-rovinj
Agrikultur,"The open kitchen, with its aga and wood-burning oven",ONE_STAR,Stockholm,Sweden,59.3493655,18.0569193,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/06c28155f7e5470d80d290eed2e3676c,Filip Fastén,Modern Cuisine,,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/agrikultur,https://guide.michelin.com/en/stockholm-region/stockholm/restaurant/agrikultur
Ahlmanns,Housed in an elegant former banker’s mansion dating back,ONE_STAR,Kiel,Germany,54.3387107,10.1513168,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/378d1d24-b427-4b62-b358-927959f08738.jpg,Arne Linke,Creative,,https://guide.michelin.com/en/schleswig-holstein/kiel/restaurant/ahlmanns,https://guide.michelin.com/en/schleswig-holstein/kiel/restaurant/ahlmanns
Ai Fiori,Elegantly accessed by a sweeping staircase (or elevator) in the,ONE_STAR,New York,United States,40.75013,-73.98357,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/6da00428-baf4-4887-ae3e-457a1a570884.jpeg,,Italian,,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ai-fiori,https://guide.michelin.com/en/new-york-state/new-york/restaurant/ai-fiori
Aida,Be transported to the Land of the Rising Sun in,ONE_STAR,Paris,France,48.850275,2.3186554,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7fb92491-b73e-4e87-8487-ede6fc74271a.jpg,Koji Aida,Japanese,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/aida,https://guide.michelin.com/en/ile-de-france/paris/restaurant/aida
Aigue Marine,Let yourself be surprised by the creative culinary score of,ONE_STAR,Tréguier,France,48.7869465,-3.2239981,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ac01d806-f3eb-41c0-8da3-f7d1f8ffd459.jpg,Stanislas Laisney,Creative,,https://guide.michelin.com/en/bretagne/trguier/restaurant/aigue-marine,https://guide.michelin.com/en/bretagne/trguier/restaurant/aigue-marine
Aimsir,Start with a cocktail in the lounge overlooking the garden,TWO_STARS,Celbridge,Ireland,53.2990793,-6.5582175,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/88d90d8510944887b07b2f4a148ed84d,Jordan Bailey,Modern Cuisine,,https://guide.michelin.com/ie/en/kildare/celbridge/restaurant/aimsir,https://guide.michelin.com/en/kildare/celbridge/restaurant/aimsir
Aira,In a delightful harbour setting sits this striking restaurant offering,ONE_STAR,Stockholm,Sweden,59.3207081,18.123759,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/6e231ee9-e7fc-463c-bc6f-b67f54d35077.jpg,Tommy Myllymäki,Modern Cuisine,Swedish,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/aira,https://guide.michelin.com/en/stockholm-region/stockholm/restaurant/aira
Aji Fukushima,The talented head chef was discovered by an ochaya proprietress,ONE_STAR,Kyoto,Japan,35.0030663,135.7754318,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/1aeed01e-04b8-485d-912a-f4293766bf48.JPG,Yoshikatsu TSUJI,Japanese,,https://guide.michelin.com/jp/en/kyoto-region/kyoto/restaurant/aji-fukushima,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/aji-fukushima
Ajikitcho Bumbuan,Trees and moss decorate the interior for a modern design,ONE_STAR,Osaka,Japan,34.68307,135.501093,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/7dee0f63-6911-46d1-bbfd-418b290054e9.jpg,Bunichiro NAKATANI,Japanese,,https://guide.michelin.com/jp/en/osaka-region/osaka/restaurant/ajikitcho-bumbuan,https://guide.michelin.com/en/osaka-region/osaka/restaurant/ajikitcho-bumbuan
Ajikitcho Horieten,"The first-generation owner-chef learned from Teiichi Yuki, who",ONE_STAR,Osaka,Japan,34.673651,135.494025,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/d0da5fe5-ff53-438a-8cae-7d6da6fcffd5.JPG,Ryusuke NAKATANI,Japanese,,https://guide.michelin.com/jp/en/osaka-region/osaka/restaurant/ajikitcho-horieten,https://guide.michelin.com/en/osaka-region/osaka/restaurant/ajikitcho-horieten
Akai,Occupying a classic old building that was once a tearoom,ONE_STAR,Kyoto,Japan,35.002046,135.7742632,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ad8ccab9-6fbb-4f2f-a22e-5883926109bc.jpg,Hiroki ABE,Japanese,,https://guide.michelin.com/jp/en/kyoto-region/kyoto/restaurant/akai,https://guide.michelin.com/en/kyoto-region/kyoto/restaurant/akai
Akanezaka Onuma,"Working at a company did not suit Mitsuharu Onuma, so",ONE_STAR,Tokyo,Japan,35.674046,139.737891,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/205baf12-59d8-44b7-9dfd-2ac900249817.jpg,Mitsuharu ONUMA,Japanese,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/akanezaka-onuma,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/akanezaka-onuma
Akasaka Izumi,Enjoy fugu from Shimonoseki or the Genkai Sea year-round,ONE_STAR,Tokyo,Japan,35.669768,139.7346374,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/ad9e9fdb-3ae6-432d-b4b3-9e0ee959bcd3.JPG,Masato SUGAWARA,Fugu / Pufferfish,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/akasaka-izumi,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/akasaka-izumi
Akasaka Kikunoi,Experience the tradition and innovation of Kyoto’s venerable Kikunoi,TWO_STARS,Tokyo,Japan,35.669869,139.734068,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/579bc887-6629-4ccb-bf89-cb08f45df350.jpg,,Japanese,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/akasaka-kikunoi,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/akasaka-kikunoi
Akasaka Momonoki,Quality domestic ingredients are used here based on the credo,ONE_STAR,Tokyo,Japan,35.679726,139.737003,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/a310235f62e54a84a71ad90491da3bf5,Takeshi KOBAYASHI,Chinese,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/akasaka-momonoki,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/akasaka-momonoki
Akasaka Ogino,The owner-chef absorbed the spirit of the tea ceremony,ONE_STAR,Tokyo,Japan,35.6708873,139.7352287,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/04f8cd67115743a0a1e5db64b00348be,Satoshi OGINO,Japanese,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/akasaka-ogino,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/akasaka-ogino
Akebonobashi Marutomi,Kaiseki menus here feature a combination of seasonal ingredients and,ONE_STAR,Tokyo,Japan,35.6919103,139.7215462,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/cf0049bc-bce8-4e27-b2d4-aebe87b47005.JPG,Kenichi ONODERA,Japanese,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/akebonobashi-marutomi,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/akebonobashi-marutomi
Akelaŕe,A renowned restaurant boasting an impressive design and stunning sea,THREE_STARS,Donostia / San Sebastián,Spain,43.3027805,-2.0731493,https://mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/eab385fa8ed342fbbac0a470c6bd29e5,Pedro Subijana Reza,Creative,Traditional Cuisine,https://guide.michelin.com/en/pais-vasco/es-donostia-san-sebastian/restaurant/akelare,https://guide.michelin.com/en/pais-vasco/es-donostia-san-sebastian/restaurant/akelare
Akiyama,Hideto Akiyama wants his customers to enjoy themselves without having,ONE_STAR,Tokyo,Japan,35.644452,139.724801,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/6afb8278-a01c-4dda-9d95-01af24fd6295.JPG,Hideto AKIYAMA,Japanese,,https://guide.michelin.com/jp/en/tokyo-region/tokyo/restaurant/akiyama,https://guide.michelin.com/en/tokyo-region/tokyo/restaurant/akiyama
Akrame,Akrame Benallal now dons his chef's hat in this,ONE_STAR,Paris,France,48.8714069,2.3252971,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/2575c250-594d-4e42-8648-ef4f1406e45f.jpg,Akrame Benallal,Creative,,https://guide.michelin.com/en/ile-de-france/paris/restaurant/akrame507272,https://guide.michelin.com/en/ile-de-france/paris/restaurant/akrame507272
Aksorn,Taking Thai cookbooks from the 1940s to the 1970s as,ONE_STAR,Bangkok,Thailand,13.7244882,100.5162344,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/b422aeac-84c4-4864-9af1-184185b81a8a.jpg,,Thai,,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/aksorn,https://guide.michelin.com/en/bangkok-region/bangkok/restaurant/aksorn
Al Gambero,"In the most Italian of gastronomic traditions, the history of",ONE_STAR,Calvisano,Italy,45.3492146,10.3430573,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/841cb872e36e4b94a671a3a887b5cb77,Mariapaola Geroldi,Regional Cuisine,Classic Cuisine,https://guide.michelin.com/en/lombardia/calvisano/restaurant/al-gambero,https://guide.michelin.com/en/lombardia/calvisano/restaurant/al-gambero
Al Metrò,Elegant and minimalist - style cuisine which shows real passion and,ONE_STAR,San Salvo Marina,Italy,42.0681488,14.7750147,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/3c8a5fb057cb45dd9fa36d9fa6523ecb,Nicola Fossaceca,Modern Cuisine,Mediterranean Cuisine,https://guide.michelin.com/en/abruzzo/san-salvo-marina/restaurant/al-metro,https://guide.michelin.com/en/abruzzo/san-salvo-marina/restaurant/al-metro
Al Sorriso,Fans of the Piedmont and its mountains will be in,ONE_STAR,Soriso,Italy,45.7406199,8.4117561,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/3be2204ba6024ff5bd3114c78888bd1a,Luisa Marelli Valazza,Classic Cuisine,Modern Cuisine,https://guide.michelin.com/en/piemonte/soriso/restaurant/al-sorriso,https://guide.michelin.com/en/piemonte/soriso/restaurant/al-sorriso
Al Sud,"Part of the Clubhouse at the Palmares resort, Al Sud",ONE_STAR,Lagos,Portugal,37.1318946,-8.6426777,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/257ee4b4-0bb2-44bb-a76a-a8092b712d0a.jpg,Louis Anjos,Creative,,https://guide.michelin.com/en/faro-region/pt-lagos/restaurant/al-sud,https://guide.michelin.com/en/faro-region/pt-lagos/restaurant/al-sud
Al's Place,Vegetables are the star of the menu at this bright,ONE_STAR,San Francisco,United States,37.748924,-122.42013,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/f0f5fe73dabc4005bec783e5386110ec,Aaron London,Californian,Contemporary,https://guide.michelin.com/us/en/california/san-francisco/restaurant/al-s-place,https://guide.michelin.com/en/california/san-francisco/restaurant/al-s-place
Alain Bianchin,Alain Bianchin deploys the full gamut of his experience and,ONE_STAR,Overijse,Belgium,50.793583,4.4819428,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/a02358e80dee4ea285e2885681984067,Alain Bianchin,Modern French,Creative French,https://guide.michelin.com/en/vlaams-brabant/overijse/restaurant/alain-bianchin,https://guide.michelin.com/en/vlaams-brabant/overijse/restaurant/alain-bianchin
Alain Ducasse at Morpheus,You’ll find renowned French Chef Alain Ducasse’s first,TWO_STARS,Macau,Macau,22.1501736,113.5669767,https://axwwgrkdco.cloudimg.io/v7/mtp-cf-images.s3-eu-west-1.amazonaws.com/images/max/3224169a-e3fa-4370-b922-80ce86c9436e.jpg,Alain Ducasse,French Contemporary,,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/alain-ducasse-at-morpheus,https://guide.michelin.com/en/macau-region/macau/restaurant/alain-ducasse-at-morpheus
Alain Ducasse at The Dorchester,"Coco Chanel once opined that “Luxury must be comfortable, otherwise",THREE_STARS,London,United Kingdom,51.5073381,-0.152575,https://axwwgrkdco.cloudimg.io/v7/mitp-p-001-delivery.sitecorecontenthub.cloud/api/public/content/3c7d6b52fd0b442f9f49b3d16b21e5df,Jean-Philippe Blondet,French,,https://guide.michelin.com/gb/en/greater-london/london/restaurant/alain-ducasse-at-the-dorchester,https://guide.michelin.com/en/greater-london/london/restaurant/alain-ducasse-at-the-dorchester
